"(PDH-TSV 4.0) (Iran Standard Time)(-210)"	"\\SALAVATI-989DEF\Memory\Cache Bytes"	"\\SALAVATI-989DEF\Memory\Pool Paged Allocs"	"\\SALAVATI-989DEF\Memory\System Driver Total Bytes"	"\\SALAVATI-989DEF\System\Context Switches/sec"	"\\SALAVATI-989DEF\Thread(_Total/_Total)\Context Switches/sec"
"12/11/2009 16:47:49.000"	"47210496"	"51285"	"2215936"	"6176.287882000719"	"6176.287882000719"
"12/11/2009 16:47:50.000"	"47140864"	"51108"	"2215936"	"6155.2032928962626"	"6155.2032928962626"
"12/11/2009 16:47:51.000"	"47316992"	"51283"	"2215936"	"6241.6397897027546"	"6239.63669606036"
"12/11/2009 16:47:52.000"	"47312896"	"51189"	"2215936"	"6113.2438512009712"	"6115.2416433092067"
"12/11/2009 16:47:53.000"	"47329280"	"51245"	"2215936"	"6123.9781663408294"	"6121.9875997338595"
"12/11/2009 16:47:54.000"	"47357952"	"51310"	"2215936"	"6141.3591381585338"	"6141.3591381585338"
"12/11/2009 16:47:55.000"	"47316992"	"51195"	"2215936"	"6142.065072822922"	"6137.086903692737"
"12/11/2009 16:47:56.000"	"47300608"	"51088"	"2215936"	"6203.992548546632"	"6117.2443402979088"
"12/11/2009 16:47:57.000"	"47316992"	"51133"	"2215936"	"6250.6740511639009"	"6250.6740511639009"
"12/11/2009 16:47:58.000"	"47304704"	"51144"	"2215936"	"6187.0726738375488"	"6187.0726738375488"
"12/11/2009 16:47:59.000"	"47452160"	"51193"	"2215936"	"6132.6693457445517"	"6132.6693457445517"
"12/11/2009 16:48:00.000"	"47501312"	"51237"	"2215936"	"6050.26629000311"	"6050.26629000311"
"12/11/2009 16:48:01.000"	"47468544"	"51201"	"2215936"	"6219.7963216201588"	"5629.935806546081"
"12/11/2009 16:48:02.000"	"47501312"	"51256"	"2215936"	"6200.4054881856919"	"6200.4054881856919"
"12/11/2009 16:48:03.000"	"47476736"	"51212"	"2215936"	"6293.2992817002769"	"6293.2992817002769"
"12/11/2009 16:48:04.015"	"47493120"	"51284"	"2215936"	"6175.1515634796979"	"6175.1515634796979"
"12/11/2009 16:48:05.015"	"47529984"	"51261"	"2215936"	"6143.0957768315156"	"6143.0957768315156"
"12/11/2009 16:48:06.015"	"47489024"	"51214"	"2215936"	"6161.0726088933297"	"6157.0464219246032"
"12/11/2009 16:48:07.015"	"47099904"	"51243"	"2215936"	"6146.8665811140872"	"6140.8293901684856"
"12/11/2009 16:48:08.015"	"47083520"	"51198"	"2215936"	"6176.4139398778743"	"6176.4139398778743"
"12/11/2009 16:48:09.015"	"47067136"	"51093"	"2215936"	"6113.6704706258624"	"6113.6704706258624"
"12/11/2009 16:48:10.015"	"47083520"	"51159"	"2215936"	"6198.1296505491082"	"6198.1296505491082"
"12/11/2009 16:48:11.015"	"47095808"	"51192"	"2215936"	"6065.5543347339371"	"6063.5626899023055"
"12/11/2009 16:48:12.015"	"47136768"	"51254"	"2215936"	"6097.2750177472481"	"6097.2750177472481"
"12/11/2009 16:48:13.015"	"47116288"	"51156"	"2215936"	"6131.8545218778618"	"6131.8545218778618"
"12/11/2009 16:48:14.015"	"47075328"	"51075"	"2215936"	"6111.5682666756793"	"6111.5682666756793"
"12/11/2009 16:48:15.015"	"47095808"	"51156"	"2215936"	"6190.0367084974505"	"6190.0367084974505"
"12/11/2009 16:48:16.015"	"47259648"	"51277"	"2215936"	"6156.5079947850463"	"6154.4901291689257"
"12/11/2009 16:48:17.015"	"47230976"	"51142"	"2215936"	"6206.2570279750762"	"6206.2570279750762"
"12/11/2009 16:48:18.015"	"47247360"	"51204"	"2215936"	"6228.3977201838688"	"6228.3977201838688"
"12/11/2009 16:48:19.015"	"47247360"	"51223"	"2215936"	"6139.8260365312453"	"6131.7526295141097"
"12/11/2009 16:48:20.015"	"47222784"	"51174"	"2215936"	"6225.1538770614188"	"6227.1376737080291"
"12/11/2009 16:48:21.015"	"47255552"	"51154"	"2215936"	"6298.7426298975497"	"6294.7069146132972"
"12/11/2009 16:48:22.015"	"47222784"	"51113"	"2215936"	"6146.0461635995816"	"6146.0461635995816"
"12/11/2009 16:48:23.015"	"47255552"	"51191"	"2215936"	"6224.9547680859687"	"6224.9547680859687"
"12/11/2009 16:48:24.015"	"47398912"	"51209"	"2215936"	"6172.23941144746"	"6172.23941144746"
"12/11/2009 16:48:25.015"	"47349760"	"51116"	"2215936"	"6105.5282548286696"	"6105.5282548286696"
"12/11/2009 16:48:26.015"	"47357952"	"51165"	"2215936"	"6069.8148410277408"	"6068.8264328139267"
"12/11/2009 16:48:27.015"	"47394816"	"51210"	"2215936"	"6075.7052923681467"	"6070.6857076917022"
"12/11/2009 16:48:28.015"	"47403008"	"51233"	"2215936"	"6158.3542405440821"	"6158.3542405440821"
"12/11/2009 16:48:29.015"	"47439872"	"51275"	"2215936"	"6231.9418921872502"	"6231.9418921872502"
"12/11/2009 16:48:30.015"	"47398912"	"51106"	"2215936"	"6069.9364890265551"	"6069.9364890265551"
"12/11/2009 16:48:31.015"	"47415296"	"51216"	"2215936"	"6175.8725118590983"	"6173.8522722412181"
"12/11/2009 16:48:32.015"	"47509504"	"51192"	"2215936"	"6241.4944120478822"	"6235.5131045135759"
"12/11/2009 16:48:33.015"	"47554560"	"51169"	"2215936"	"6199.764805179082"	"6200.7617122067677"
"12/11/2009 16:48:34.015"	"47497216"	"51089"	"2215936"	"6158.9466054229924"	"6157.9475873199226"
"12/11/2009 16:48:35.015"	"47513600"	"51156"	"2215936"	"6105.2110990059255"	"6105.2110990059255"
"12/11/2009 16:48:36.015"	"47501312"	"51042"	"2215936"	"6231.6024878007311"	"6230.5938114511355"
"12/11/2009 16:48:37.015"	"47525888"	"51107"	"2215936"	"6139.7788635367624"	"6137.7789355681844"
